txn_id,date,time,datetime,amount,type,category,merchant,upi_id,status,note
TXN101758,2025-10-02,12:38:08,2025-10-02T12:38:08,1586.67,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN101759,2025-05-19,03:42:14,2025-05-19T03:42:14,1431.96,Credit,Refund,SellerX,merchant@axis,Success,Refund payment to SellerX
TXN101760,2025-04-03,02:09:03,2025-04-03T02:09:03,1469.35,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101761,2025-06-02,22:50:37,2025-06-02T22:50:37,441.77,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101762,2024-02-29,21:31:34,2024-02-29T21:31:34,1272.71,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101763,2024-10-22,10:11:47,2024-10-22T10:11:47,576.33,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101764,2024-10-20,12:05:35,2024-10-20T12:05:35,110.54,Debit,Travel,QuickFlights,merchant@axis,Success,Travel payment to QuickFlights
TXN101765,2024-09-17,21:58:35,2024-09-17T21:58:35,121.83,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101766,2024-01-07,01:22:34,2024-01-07T01:22:34,1967.47,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101767,2025-05-28,06:42:49,2025-05-28T06:42:49,944.41,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101768,2024-10-26,23:34:22,2024-10-26T23:34:22,229.13,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN101769,2024-10-16,11:04:44,2024-10-16T11:04:44,351.78,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101770,2024-01-19,15:06:45,2024-01-19T15:06:45,2863.65,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101771,2025-09-21,01:50:16,2025-09-21T01:50:16,896.41,Debit,Groceries,BigMart,friend1@oksbi,Failed,Groceries payment to BigMart
TXN101772,2025-03-18,15:12:11,2025-03-18T15:12:11,387.71,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101773,2024-10-05,19:45:18,2024-10-05T19:45:18,631.12,Debit,Groceries,BigMart,merchant@axis,Pending,Groceries payment to BigMart
TXN101774,2024-02-16,05:36:15,2024-02-16T05:36:15,618.83,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101775,2024-07-26,13:49:56,2024-07-26T13:49:56,376.04,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101776,2024-07-24,08:44:36,2024-07-24T08:44:36,332.58,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101777,2024-04-29,04:34:34,2024-04-29T04:34:34,140.94,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101778,2024-08-25,08:51:20,2024-08-25T08:51:20,647.15,Debit,Travel,QuickFlights,grocery@icici,Success,Travel payment to QuickFlights
TXN101779,2025-06-25,18:37:13,2025-06-25T18:37:13,1072.85,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101780,2024-11-01,03:12:21,2024-11-01T03:12:21,899.97,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101781,2024-06-15,19:35:01,2024-06-15T19:35:01,1490.9,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101782,2024-04-01,13:34:33,2024-04-01T13:34:33,268.01,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101783,2025-04-21,10:33:39,2025-04-21T10:33:39,494.52,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101784,2024-07-27,03:08:38,2024-07-27T03:08:38,1592.05,Credit,Refund,SellerX,shivap@ybl,Success,Refund payment to SellerX
TXN101785,2025-10-01,19:40:03,2025-10-01T19:40:03,61.64,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101786,2024-12-27,01:08:53,2024-12-27T01:08:53,1394.24,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN101787,2025-09-25,00:20:47,2025-09-25T00:20:47,925.54,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN101788,2024-05-11,07:19:52,2024-05-11T07:19:52,1475.39,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101789,2025-05-22,10:09:54,2025-05-22T10:09:54,316.51,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101790,2024-12-28,11:25:33,2024-12-28T11:25:33,1241.26,Debit,Rent,CityRentals,grocery@icici,Failed,Rent payment to CityRentals
TXN101791,2024-06-23,03:22:55,2024-06-23T03:22:55,372.17,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN101792,2025-05-27,17:43:07,2025-05-27T17:43:07,1527.85,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101793,2024-10-25,21:11:17,2024-10-25T21:11:17,745.62,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101794,2024-10-19,23:12:28,2024-10-19T23:12:28,458.89,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101795,2025-08-09,00:25:56,2025-08-09T00:25:56,797.58,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101796,2024-09-17,11:43:10,2024-09-17T11:43:10,323.77,Debit,Groceries,BigMart,friend1@oksbi,Pending,Groceries payment to BigMart
TXN101797,2024-09-10,02:15:09,2024-09-10T02:15:09,19.1,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN101798,2025-10-19,20:29:09,2025-10-19T20:29:09,283.93,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101799,2025-05-09,13:11:45,2025-05-09T13:11:45,1198.25,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101800,2024-01-29,14:57:04,2024-01-29T14:57:04,781.6,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101801,2024-03-27,06:58:56,2024-03-27T06:58:56,1151.38,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101802,2024-02-09,16:20:47,2024-02-09T16:20:47,473.34,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101803,2024-12-19,17:31:38,2024-12-19T17:31:38,639.0,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101804,2025-09-09,03:48:03,2025-09-09T03:48:03,398.98,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101805,2025-10-14,02:18:47,2025-10-14T02:18:47,1382.17,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101806,2024-10-10,01:01:43,2024-10-10T01:01:43,1733.94,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN101807,2024-02-15,00:36:04,2024-02-15T00:36:04,383.61,Debit,Rent,CityRentals,shivap@ybl,Success,Rent payment to CityRentals
TXN101808,2024-01-28,07:52:59,2024-01-28T07:52:59,105.2,Debit,Dining,CafeBrew,salary@hdfc,Failed,Dining payment to CafeBrew
TXN101809,2024-10-25,03:01:19,2024-10-25T03:01:19,847.6,Debit,Shopping,ShopEasy,grocery@icici,Failed,Shopping payment to ShopEasy
TXN101810,2024-10-07,18:05:21,2024-10-07T18:05:21,2022.02,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101811,2025-04-25,10:25:09,2025-04-25T10:25:09,1780.48,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101812,2025-04-10,07:29:18,2025-04-10T07:29:18,789.01,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101813,2024-12-25,20:38:43,2024-12-25T20:38:43,439.16,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101814,2025-04-21,03:28:29,2025-04-21T03:28:29,776.48,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN101815,2024-12-30,03:49:31,2024-12-30T03:49:31,79.22,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101816,2024-07-12,14:17:36,2024-07-12T14:17:36,252.18,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101817,2025-07-07,00:31:51,2025-07-07T00:31:51,895.38,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101818,2024-09-29,18:51:11,2024-09-29T18:51:11,807.26,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN101819,2024-06-15,08:50:06,2024-06-15T08:50:06,1927.13,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101820,2024-03-26,02:12:16,2024-03-26T02:12:16,1677.87,Debit,Entertainment,MovieHub,friend1@oksbi,Failed,Entertainment payment to MovieHub
TXN101821,2025-05-10,00:09:34,2025-05-10T00:09:34,960.03,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101822,2024-05-27,13:09:33,2024-05-27T13:09:33,135.23,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101823,2025-04-03,07:18:19,2025-04-03T07:18:19,544.64,Debit,Education,EduWorld,shivap@ybl,Success,Education payment to EduWorld
TXN101824,2024-02-04,03:29:13,2024-02-04T03:29:13,1332.96,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101825,2024-06-05,07:16:19,2024-06-05T07:16:19,1709.61,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101826,2024-09-28,19:36:19,2024-09-28T19:36:19,1673.12,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101827,2024-05-03,16:51:16,2024-05-03T16:51:16,876.96,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101828,2025-03-13,06:27:26,2025-03-13T06:27:26,601.01,Credit,Rent,CityRentals,refund@paytm,Pending,Rent payment to CityRentals
TXN101829,2025-10-04,07:53:58,2025-10-04T07:53:58,2653.28,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN101830,2025-04-09,17:26:46,2025-04-09T17:26:46,1079.46,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101831,2025-05-20,12:48:04,2025-05-20T12:48:04,1185.85,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101832,2025-04-25,08:02:13,2025-04-25T08:02:13,996.42,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101833,2025-06-10,07:21:13,2025-06-10T07:21:13,60.2,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101834,2024-05-15,14:43:18,2024-05-15T14:43:18,376.53,Credit,Refund,SellerX,merchant@axis,Success,Refund payment to SellerX
TXN101835,2025-03-26,09:46:35,2025-03-26T09:46:35,171.01,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN101836,2025-07-08,10:13:35,2025-07-08T10:13:35,1067.24,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN101837,2025-10-12,14:55:26,2025-10-12T14:55:26,405.65,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101838,2024-08-31,11:49:37,2024-08-31T11:49:37,269.51,Debit,Groceries,BigMart,merchant@axis,Pending,Groceries payment to BigMart
TXN101839,2024-05-06,10:30:05,2024-05-06T10:30:05,1306.51,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN101840,2024-07-23,08:21:54,2024-07-23T08:21:54,906.8,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101841,2024-01-11,22:42:39,2024-01-11T22:42:39,2047.48,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101842,2024-07-18,07:50:24,2024-07-18T07:50:24,37.54,Debit,Utilities,PowerGrid,merchant@axis,Pending,Utilities payment to PowerGrid
TXN101843,2024-09-14,15:08:40,2024-09-14T15:08:40,283.07,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101844,2025-06-01,08:52:13,2025-06-01T08:52:13,962.41,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101845,2025-07-17,19:08:45,2025-07-17T19:08:45,1436.26,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101846,2025-01-12,01:17:32,2025-01-12T01:17:32,513.39,Debit,Health,MediCare,shivap@ybl,Pending,Health payment to MediCare
TXN101847,2024-10-02,17:04:10,2024-10-02T17:04:10,385.47,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101848,2024-01-17,12:01:33,2024-01-17T12:01:33,308.01,Debit,Dining,CafeBrew,grocery@icici,Failed,Dining payment to CafeBrew
TXN101849,2024-05-25,15:51:58,2024-05-25T15:51:58,819.98,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101850,2025-01-14,02:01:13,2025-01-14T02:01:13,733.06,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101851,2024-05-15,04:20:50,2024-05-15T04:20:50,487.5,Debit,Rent,CityRentals,shivap@ybl,Success,Rent payment to CityRentals
TXN101852,2025-04-02,18:38:52,2025-04-02T18:38:52,669.06,Credit,Salary,AcmeCorp,merchant@axis,Success,Salary payment to AcmeCorp
TXN101853,2025-07-18,05:42:35,2025-07-18T05:42:35,1372.44,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101854,2024-03-11,07:35:19,2024-03-11T07:35:19,216.31,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101855,2024-11-12,06:33:22,2024-11-12T06:33:22,1617.9,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101856,2025-06-02,17:56:55,2025-06-02T17:56:55,729.29,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101857,2024-05-13,18:58:59,2024-05-13T18:58:59,110.84,Debit,Health,MediCare,friend1@oksbi,Success,Health payment to MediCare
TXN101858,2025-10-20,18:13:43,2025-10-20T18:13:43,120.29,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN101859,2024-02-02,03:13:30,2024-02-02T03:13:30,2399.52,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN101860,2024-03-04,07:07:42,2024-03-04T07:07:42,736.05,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101861,2025-05-27,22:15:59,2025-05-27T22:15:59,1272.49,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101862,2025-05-06,20:47:35,2025-05-06T20:47:35,957.59,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101863,2024-06-23,02:47:27,2024-06-23T02:47:27,167.91,Debit,Entertainment,MovieHub,refund@paytm,Failed,Entertainment payment to MovieHub
TXN101864,2025-08-30,23:06:51,2025-08-30T23:06:51,219.22,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101865,2024-06-30,15:27:30,2024-06-30T15:27:30,616.98,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101866,2025-02-17,00:00:11,2025-02-17T00:00:11,1940.3,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101867,2024-12-12,09:47:01,2024-12-12T09:47:01,384.13,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101868,2024-10-23,16:28:40,2024-10-23T16:28:40,1966.69,Debit,Education,EduWorld,salary@hdfc,Success,Education payment to EduWorld
TXN101869,2025-01-07,05:14:36,2025-01-07T05:14:36,1888.76,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101870,2024-02-20,14:19:29,2024-02-20T14:19:29,61.22,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101871,2024-11-25,01:46:24,2024-11-25T01:46:24,1697.39,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101872,2025-06-12,08:36:52,2025-06-12T08:36:52,359.27,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN101873,2025-05-09,14:51:45,2025-05-09T14:51:45,104.87,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101874,2025-04-28,17:14:23,2025-04-28T17:14:23,941.55,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101875,2024-10-21,20:45:52,2024-10-21T20:45:52,581.47,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101876,2024-05-20,04:19:42,2024-05-20T04:19:42,1428.59,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101877,2025-05-15,23:57:07,2025-05-15T23:57:07,1946.6,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101878,2025-09-15,01:04:21,2025-09-15T01:04:21,100.6,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN101879,2024-11-10,16:31:51,2024-11-10T16:31:51,1416.24,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101880,2025-10-22,05:55:03,2025-10-22T05:55:03,332.86,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101881,2024-06-02,04:55:36,2024-06-02T04:55:36,1690.17,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101882,2025-01-23,14:30:36,2025-01-23T14:30:36,2213.6,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN101883,2025-04-07,13:40:09,2025-04-07T13:40:09,447.47,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101884,2025-10-21,05:26:05,2025-10-21T05:26:05,578.86,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101885,2024-12-09,05:59:44,2024-12-09T05:59:44,125.59,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101886,2025-09-28,13:24:59,2025-09-28T13:24:59,507.79,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101887,2025-04-24,21:36:52,2025-04-24T21:36:52,393.19,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101888,2025-06-10,11:28:11,2025-06-10T11:28:11,45.13,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101889,2024-11-09,21:58:07,2024-11-09T21:58:07,793.64,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN101890,2024-02-09,12:16:08,2024-02-09T12:16:08,185.21,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101891,2024-09-22,20:16:21,2024-09-22T20:16:21,1034.58,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101892,2025-09-25,13:06:36,2025-09-25T13:06:36,1793.56,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101893,2024-03-04,02:08:46,2024-03-04T02:08:46,671.34,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101894,2024-06-18,15:11:03,2024-06-18T15:11:03,329.51,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101895,2025-05-19,22:40:36,2025-05-19T22:40:36,867.19,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101896,2025-05-12,04:47:15,2025-05-12T04:47:15,869.35,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101897,2025-04-02,13:32:49,2025-04-02T13:32:49,1446.53,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101898,2024-01-25,21:09:50,2024-01-25T21:09:50,97.8,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101899,2024-12-08,00:04:46,2024-12-08T00:04:46,327.25,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN101900,2025-06-11,23:59:14,2025-06-11T23:59:14,544.72,Credit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101901,2025-06-04,21:02:11,2025-06-04T21:02:11,233.05,Debit,Shopping,ShopEasy,refund@paytm,Pending,Shopping payment to ShopEasy
TXN101902,2025-01-17,06:07:34,2025-01-17T06:07:34,2145.71,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101903,2024-01-16,23:14:54,2024-01-16T23:14:54,248.07,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101904,2024-07-01,11:38:58,2024-07-01T11:38:58,992.55,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101905,2024-10-19,14:11:25,2024-10-19T14:11:25,168.47,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101906,2025-01-13,20:52:57,2025-01-13T20:52:57,1786.7,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101907,2025-03-11,19:49:30,2025-03-11T19:49:30,985.29,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101908,2024-10-17,07:55:37,2024-10-17T07:55:37,140.1,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101909,2024-09-23,10:43:40,2024-09-23T10:43:40,169.49,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101910,2024-04-24,13:52:00,2024-04-24T13:52:00,2887.41,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN101911,2025-02-01,22:27:04,2025-02-01T22:27:04,1721.9,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101912,2025-08-24,09:06:52,2025-08-24T09:06:52,12.67,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
